loan_status,total_pymnt_inv,int_rate,emp_length,title,delinq_2yrs,total_rec_int,emp_title,mths_since_recent_inq,pub_rec_bankruptcies,open_rv_24m,il_util,num_bc_tl,annual_inc,zip_code,addr_state,dti,mo_sin_old_il_acct,tot_coll_amt,open_il_24m,total_cu_tl,bc_util,mo_sin_old_rev_tl_op,earliest_cr_line,last_credit_pull_d
Paid,971.81,10.91%,10+ years,Home improvement,1,260.44,Biomedical Service Specialist,11,1,0,57,2,60000,900xx,CA,20.26,90,0,0,0,0,246,Jun-1997,Feb-2018
Paid,1821.69,15.05%,10+ years,Credit card refinancing,0,914.07,Welder/Foreman,2,0,4,91,12,94807,608xx,IL,21.13,124,0,1,0,60.1,157,Nov-2004,Feb-2018
Paid,1605.38,13.59%,10+ years,Credit card refinancing,0,748.85,Realtor,20,0,0,89,7,55000,066xx,CT,21.3,120,0,1,0,40.9,347,Jan-1989,Feb-2018
Paid,1327.89,14.08%,NA,Debt consolidation,0,424.95,NA,0,0,3,41,11,110000,346xx,FL,7.62,76,563,1,0,33.3,110,Oct-2008,Feb-2018
Paid,363.4,6.72%,5 years,Debt consolidation,0,60.75,Owner,1,0,6,70,5,48000,275xx,NC,16.25,130,0,0,0,2,62,Feb-2007,Feb-2018
Unpaid,329.42,16.02%,NA,Other,0,111.25,NA,7,0,2,NA,6,36000,088xx,NJ,25.53,124,0,1,12,96.4,308,Apr-1992,Feb-2018
Paid,1556.51,7.35%,5 years,Credit card refinancing,0,445.78,Global Trial Director,NA,0,0,75,3,150000,078xx,NJ,18.87,172,0,1,0,75.7,288,Dec-1993,Feb-2018
Paid,1849.97,13.59%,10+ years,Debt consolidation,0,574.17,School Counselor,5,0,0,45,14,91000,170xx,PA,33.78,116,0,1,6,80.7,397,Oct-1984,Feb-2018
Paid,356.82,18.06%,10+ years,Other,0,143.89,Instructional Assistant Professor,7,0,4,86,6,65000,617xx,IL,8.16,272,0,2,0,61.2,182,Apr-1995,Feb-2018
Paid,445.55,10.91%,9 years,Home improvement,0,115.17,Eligibility Specialist Senior,11,0,3,86,3,50000,786xx,TX,24.44,173,1651,1,0,88.1,64,Jul-2003,Feb-2018
Paid,600.74,6.08%,6 years,Credit card refinancing,0,91.61,Project Coordinator,1,0,3,89,5,50000,211xx,MD,15.96,72,0,1,1,34.4,123,Sep-2007,Feb-2018
Paid,742.92,16.02%,10+ years,Debt consolidation,0,389.25,Lpn,1,0,5,79,5,50000,612xx,IL,33.82,133,348,3,0,40.6,230,Oct-1998,Feb-2018
Paid,555,7.35%,< 1 year,Credit card refinancing,0,105.2,Senior Representative,18,0,1,NA,5,40000,852xx,AZ,30.81,136,0,0,0,11.6,284,Apr-1994,Feb-2018
Paid,1138.56,15.05%,1 year,Debt consolidation,0,571.29,Business Development,0,0,1,81,5,60800,770xx,TX,20.81,187,0,2,3,75.4,157,May-2002,Feb-2018
Paid,886.61,7.97%,10+ years,Debt consolidation,0,32.37,Fuel associate,3,0,4,62,12,13200,196xx,PA,30.36,149,0,1,10,1.4,236,Mar-1998,Feb-2018
Paid,1036.96,6.72%,< 1 year,Credit card refinancing,0,275.07,Financial Analyst,15,0,3,97,16,68700,029xx,RI,25.5,149,0,2,4,22.3,166,Feb-2004,Feb-2018
Paid,828.28,17.09%,2 years,Debt consolidation,0,309.65,Heavy motor equipment operator,5,0,5,35,6,50000,010xx,MA,17.28,52,0,1,0,50.5,56,Apr-2013,Feb-2018
Paid,1544.42,6.72%,2 years,Debt consolidation,1,258.21,General Manager,NA,0,4,86,4,50000,109xx,NY,12.79,87,0,1,2,17.7,58,Sep-2010,Feb-2018
Paid,1415.38,7.97%,10+ years,Debt consolidation,0,276.29,Executive,4,0,4,62,20,160000,800xx,CO,38.5,130,0,2,10,37.9,281,Jul-1994,Feb-2018
Paid,269.16,15.05%,3 years,Debt consolidation,0,90.86,Nurse,6,0,1,71,2,44000,298xx,SC,11.54,53,4780,2,0,8.8,28,Jul-2013,Feb-2018
Paid,624.96,12.62%,2 years,Medical expenses,3,182.77,Tax Senior Consultant,18,0,0,120,4,106000,606xx,IL,11.04,124,85,0,0,47.6,122,Aug-2007,Feb-2018
Paid,479.08,6.08%,1 year,Car financing,0,73.28,Sales Support Specialist,5,0,0,5,8,65000,330xx,FL,12.56,95,0,0,0,31.7,119,Jan-2008,Feb-2018
Paid,1498.35,5.32%,2 years,Credit card refinancing,0,211.43,Social worker,1,1,16,54,16,40000,959xx,CA,46.14,141,0,1,0,24.1,317,Jun-1991,Nov-2017
Paid,501.59,9.44%,7 years,Major purchase,0,113.86,Supervisor,4,0,1,93,4,50000,100xx,PA,6.17,78,0,1,2,7.5,83,Jan-2011,Feb-2018
Paid,321.77,10.42%,5 years,Other,0,82.91,Stationary engineer,6,0,3,63,3,100000,940xx,CA,5.51,52,175,2,0,0,67,Oct-2004,Feb-2018
Paid,182.09,21.45%,< 1 year,Other,0,81.03,Cook,2,0,2,99,2,61000,136xx,NY,16.98,123,0,6,1,0,179,Jan-2003,Feb-2018
Paid,302.83,6.72%,10+ years,Credit card refinancing,0,50.63,DSP,NA,0,4,NA,7,20000,900xx,CA,13.81,67,0,0,0,23.8,133,Nov-2006,Feb-2018
Paid,87.49,9.93%,2 years,Other,0,27.58,Payroll Assistant,7,0,1,72,5,29376,322xx,FL,30.19,170,0,1,0,79.3,192,Dec-2001,Feb-2018
Paid,1625.38,9.44%,NA,Other,0,572.77,NA,11,0,5,78,8,33000,306xx,GA,69.01,139,0,2,0,84.3,456,Dec-1979,Feb-2018
Paid,1110.43,12.62%,10+ years,Debt consolidation,0,505.14,Truck Driver-OWNER OPERATOR,NA,0,1,30,5,100000,141xx,NY,3.91,139,0,0,1,89.7,148,Aug-2005,Dec-2017
Paid,666.26,12.62%,10+ years,Debt consolidation,0,303.08,Director Baseball Administration,NA,0,2,93,11,150000,631xx,MO,20,110,0,2,5,62.2,421,Nov-1982,Dec-2017
Paid,766.54,10.91%,2 years,Credit card refinancing,0,197.44,Product Specialist,17,0,2,62,7,53500,104xx,NY,21.96,35,0,1,0,78.6,129,Mar-2007,Feb-2018
Paid,1821.69,15.05%,3 years,Credit card refinancing,0,914.07,Director of Research,2,0,2,68,4,116500,217xx,MD,21.06,138,0,0,1,73.4,87,Jun-2006,Feb-2018
Paid,746.31,10.42%,10+ years,Major purchase,0,284.55,Supervisor,4,0,4,74,11,85000,371xx,TN,40,156,0,2,9,76.9,262,Feb-1996,Feb-2018
Paid,267.13,21.45%,6 years,Other,0,172.79,Dairy manager,9,0,5,77,2,35000,970xx,OR,12.59,22,0,1,2,0,62,Oct-2012,Feb-2018
Paid,1167.17,9.93%,< 1 year,Debt consolidation,0,277,Technical Systems Analyst,4,0,14,101,14,118560,662xx,KS,25.98,142,0,4,4,17.7,125,Feb-2006,Feb-2018
Paid,388.61,15.05%,10+ years,Credit card refinancing,0,219.48,police officer,8,0,4,94,7,170000,924xx,CA,13.72,128,0,3,10,44.2,151,May-2005,Feb-2018
Paid,285.7,9.44%,10+ years,Other,0,67.59,Head Clerk,5,0,5,46,12,72000,338xx,FL,10.58,128,188,2,8,29.1,196,Aug-2001,Feb-2018
Paid,600.74,6.08%,NA,Debt consolidation,0,91.61,NA,24,0,1,65,3,37000,853xx,AZ,11.81,96,0,1,0,63.5,132,Dec-2006,Feb-2018
Paid,770.49,9.93%,7 years,Debt consolidation,0,292.4,Site Supervisor,15,0,4,73,10,139700,880xx,NM,14.7,100,0,1,4,43.5,301,Nov-1992,Feb-2018
Paid,514.87,18.06%,10+ years,Debt consolidation,0,292.19,Office manager,8,0,3,NA,2,33600,077xx,NJ,0.89,82,0,0,0,2.3,16,Feb-2011,Dec-2017
Paid,617.78,10.42%,< 1 year,Debt consolidation,0,159.18,Member Advisor,4,0,3,83,8,30000,462xx,IN,29.48,128,0,3,6,0.4,138,Jun-2006,Feb-2018
Paid,1270.34,12.62%,10+ years,Debt consolidation,0,350.56,Manager,10,0,0,88,4,12000,950xx,CA,107.3,10,0,1,0,97.4,403,May-1984,Dec-2017
Paid,268.82,13.59%,4 years,Credit card refinancing,0,86.55,Service Manager,13,0,3,47,3,75000,028xx,RI,7.31,30,0,1,1,79.6,84,Dec-2010,Feb-2018
Paid,530.71,13.59%,2 years,Debt consolidation,0,247.56,Sales,NA,0,0,18,4,60000,130xx,NY,12.84,32,0,0,0,93.6,59,Jan-2003,Feb-2018
Paid,1114.92,20.00%,10+ years,Debt consolidation,0,494.87,Driver,8,0,2,59,8,50000,794xx,TX,26.24,81,0,0,0,96.3,127,May-2007,Feb-2018
Paid,2310.81,13.59%,8 years,Credit card refinancing,0,717.71,Engineer,18,0,1,27,9,75000,021xx,MA,29.23,160,0,1,0,62.7,148,Aug-2004,Feb-2018
Paid,654.39,16.02%,6 years,Debt consolidation,0,215.14,Driver,15,0,1,42,4,49000,386xx,MS,26.16,51,0,2,0,96.6,116,Apr-2008,Feb-2018
Paid,672.98,18.06%,10+ years,Credit card refinancing,1,390.7,Upholster,7,0,2,93,4,71000,286xx,NC,20.28,103,0,2,0,99,73,Dec-1999,Feb-2018
Paid,2136.89,7.35%,10+ years,Other,0,387.68,DIRECTOR OF NURSING,0,0,7,76,13,96750,104xx,NY,9.82,60,0,1,0,6.5,77,Jul-2011,Feb-2018
Paid,2379.64,5.32%,10+ years,Moving and relocation,0,320.55,Owner,13,0,10,NA,24,397500,787xx,TX,1,55,0,0,0,13.6,203,Jan-2001,Feb-2018
Paid,418.81,10.91%,3 years,Credit card refinancing,0,165.54,Sales,NA,0,1,72,4,41000,336xx,FL,20.87,111,0,0,1,98.8,79,Sep-2008,Feb-2018
Paid,308.34,7.35%,2 years,Other,0,58.45,Site manager,8,0,1,NA,4,40000,803xx,CO,4.47,NA,0,0,0,33.3,200,Mar-2001,Feb-2018
Paid,544.88,16.02%,2 years,Debt consolidation,0,193.47,Security,3,0,6,91,6,40000,951xx,CA,22.2,46,0,1,0,49.2,46,Feb-2014,Feb-2018
Paid,364.18,21.45%,10+ years,Other,0,162.06,Fleet service clevk,2,0,8,85,9,79500,902xx,CA,13.22,86,579,6,16,43.9,147,Sep-2005,Feb-2018
Paid,134.41,13.59%,NA,Credit card refinancing,0,43.28,NA,1,1,5,33,7,13000,470xx,IN,29.09,129,0,1,6,17.1,163,May-2004,Feb-2018
Paid,531.79,18.06%,NA,Other,0,301.79,NA,12,0,0,74,4,29808,933xx,CA,33.09,134,0,3,1,76.5,205,Oct-2000,Feb-2018
Paid,528.52,14.08%,4 years,Debt consolidation,0,169.98,Veterinary Sales Consultant,1,1,11,79,6,85000,447xx,OH,26.34,147,0,6,0,78,129,Sep-2005,Feb-2018
Paid,346.79,10.42%,10+ years,Debt consolidation,0,81.65,Loan administration manager,2,0,6,NA,6,61590,625xx,IL,4.54,NA,539,0,0,42.2,156,Nov-2003,Feb-2018
Paid,2393.2,14.08%,< 1 year,Credit card refinancing,0,764.9,Sr Network and Systems Administrator,5,0,3,60,11,80685,334xx,FL,34.12,136,0,2,0,92,180,Dec-2002,Feb-2018
Paid,732.17,20.00%,10+ years,Debt consolidation,0,318.81,Health Program Specialist,8,0,3,46,11,146000,208xx,MD,12.84,138,0,2,4,100.1,196,Aug-2001,Feb-2018
Paid,615.39,7.97%,< 1 year,Other,0,120.12,Driver,4,0,0,97,2,48000,114xx,NY,5.68,4,0,1,0,17,54,Jun-2013,Feb-2018
Paid,159.18,12.62%,4 years,Debt consolidation,2,48.22,Operation Manager,2,0,0,94,2,75000,109xx,NY,20,146,332,2,1,4.1,163,May-2004,Feb-2018
Paid,570.61,20.00%,9 years,Credit card refinancing,0,241.71,Driver,1,0,7,90,8,75000,380xx,TN,35.26,127,0,2,0,77.6,123,May-2007,Feb-2018
Paid,65.75,7.97%,NA,Credit card refinancing,0,16.38,NA,NA,1,2,22,5,31000,073xx,NJ,29,98,0,0,0,17.7,351,Sep-1988,Feb-2018
Unpaid,423.38,13.59%,3 years,Home improvement,0,188.75,registered nurse,0,0,5,49,8,70000,333xx,FL,11.71,170,75,1,2,33.6,196,Aug-2001,Feb-2018
Paid,1925.17,22.91%,10+ years,Debt consolidation,2,1285.82,Firefighter,NA,0,0,46,12,90000,020xx,MA,25.55,157,4934,0,0,95,295,Apr-1993,Feb-2018
Paid,757.09,9.93%,3 years,Medical expenses,0,179.67,Director of Digital Sales and Production,8,0,3,67,8,110000,727xx,AR,8.64,127,0,0,0,39.1,154,Apr-2004,Feb-2018
Paid,641.15,11.99%,NA,Home improvement,0,272.93,NA,NA,0,2,NA,7,38000,810xx,CO,7.39,NA,0,0,0,28.8,204,Dec-2000,Feb-2018
Paid,319.6,9.93%,2 years,Other,0,79,Operator,4,0,6,69,12,45000,381xx,TN,25.49,26,0,1,0,63,138,Jun-2006,Feb-2018
Paid,126.18,9.93%,10+ years,Vacation,0,29.94,Legal Administrative Assistant,2,0,1,75,6,80000,283xx,NC,26.82,156,0,1,0,83.6,376,Aug-1986,Feb-2018
Paid,6361.1,10.42%,10+ years,Debt consolidation,0,490.64,president,0,1,5,37,6,300000,891xx,NV,5.26,142,0,1,1,24.7,133,Dec-2005,Feb-2018
Paid,522.16,12.62%,7 years,Credit card refinancing,0,152.31,self-employed,2,0,1,93,8,56000,770xx,TX,14.57,4,0,1,0,61.5,139,May-2006,Feb-2018
Paid,679.39,16.02%,1 year,Credit card refinancing,0,241.84,Staff,2,0,2,87,10,63000,631xx,MO,15.96,28,0,1,0,50,69,Mar-2012,Feb-2018
Paid,82.54,9.44%,NA,Debt consolidation,0,19.53,NA,12,0,0,70,5,13992,040xx,ME,16.04,272,0,1,0,43.6,181,Apr-1995,Feb-2018
Paid,1332.53,12.62%,4 years,Debt consolidation,0,606.17,Fleet Management,18,0,1,67,1,50000,762xx,TX,23.48,136,0,1,1,88.6,136,Aug-2006,Dec-2017
Paid,346.99,19.03%,< 1 year,Moving and relocation,1,145.59,rn,0,0,2,99,4,100000,587xx,ND,18.99,54,0,3,1,89.4,57,Mar-2013,Feb-2018
Paid,2282.82,12.62%,7 years,Debt consolidation,0,666.35,Programmer Analyst,6,0,1,91,4,104000,436xx,OH,11.67,69,1625,3,4,6.4,87,Sep-2010,Feb-2018
Paid,393.63,9.44%,2 years,Debt consolidation,0,93.12,Legal Administrative Assistant,6,0,2,80,4,70000,208xx,MD,11.93,136,0,2,0,22.5,172,Aug-2003,Feb-2018
Paid,1070.35,11.99%,8 years,Home improvement,1,454.89,Network engineer,0,0,5,NA,8,55000,328xx,FL,1.09,10,0,1,0,3.2,264,Dec-1995,Feb-2018
Paid,642.22,11.99%,< 1 year,Debt consolidation,0,272.93,Director of Healthcare Economics,0,0,4,96,8,160000,283xx,NC,8.38,90,100,4,2,64.8,120,Dec-2007,Feb-2018
Paid,2320.21,6.08%,5 years,Credit card refinancing,0,320.21,General manager of production,5,0,6,49,18,117000,448xx,OH,17.61,124,0,1,1,43.3,254,Oct-1996,Feb-2018
Unpaid,132.2,5.32%,7 years,Credit card refinancing,0,16.63,Dircetor Operation,13,0,2,44,6,65000,331xx,FL,9.84,82,0,1,0,3.4,162,Apr-2002,Dec-2017
Paid,397.93,12.62%,10+ years,Debt consolidation,0,120.54,Respiratory Therapist,1,0,9,100,8,60000,890xx,NV,26.04,142,532,2,1,41.6,60,Feb-2006,Feb-2018
Paid,1304.76,16.02%,10+ years,Debt consolidation,0,683.63,Dir. of Education Head Instructor,8,0,3,44,11,75000,117xx,NY,31.46,99,0,1,1,73,238,Feb-1998,Feb-2018
Paid,279.02,5.32%,2 years,Debt consolidation,0,47.88,Sr Financial Analyst,NA,0,2,68,8,74000,338xx,FL,22.46,131,0,2,2,5.6,265,Nov-1995,Feb-2018
Paid,474.54,10.42%,10+ years,Credit card refinancing,0,117.85,Teacher,5,0,1,86,4,58000,751xx,TX,14.48,112,0,1,0,78.2,59,Aug-2008,Feb-2018
Paid,357.67,7.97%,NA,Medical expenses,0,72.89,NA,NA,0,1,NA,5,78000,103xx,NY,0.72,102,0,0,0,15.9,208,Aug-2000,Dec-2017
Paid,447.15,10.91%,4 years,Debt consolidation,0,115.27,Web Developer,16,0,0,81,7,120000,370xx,TN,14.81,220,365,1,1,38.4,148,Aug-1999,Feb-2018
Paid,361.66,11.99%,10+ years,Debt consolidation,0,104.97,Region Sales Assistant,6,0,1,97,1,36254,336xx,FL,28.24,159,0,3,6,89.9,205,Nov-2000,Dec-2017
Paid,1072.63,22.91%,10+ years,Debt consolidation,0,442.04,Project Manager,4,0,3,42,7,50000,143xx,NY,46.83,67,0,1,0,63.4,97,Nov-2009,Feb-2018
Paid,1905.36,16.02%,10+ years,Credit card refinancing,0,677.14,Supervisor,NA,0,1,68,8,75000,720xx,AR,17.74,137,0,0,0,83.5,195,Sep-2001,Feb-2018
Paid,738.48,7.97%,8 years,Debt consolidation,0,144.15,Teacher,18,0,0,NA,3,41000,334xx,FL,9.24,NA,0,0,1,40.7,87,Sep-2010,Dec-2017
Paid,395.33,7.35%,4 years,Debt consolidation,0,71.99,Member services,17,0,2,38,3,34000,972xx,OR,19.77,92,0,0,3,57.5,104,Apr-2009,Feb-2018
Paid,746.45,7.97%,8 years,Credit card refinancing,0,152.12,General Manager,14,0,1,37,8,75000,460xx,IN,16.69,149,0,1,1,35.6,244,Aug-1997,Feb-2018
Paid,1114.63,14.08%,4 years,Debt consolidation,0,335.73,Network Engineer,2,0,4,85,10,150000,114xx,NY,14.74,222,0,5,3,12.1,335,Jan-1990,Feb-2018
Paid,1061.4,13.59%,2 years,Debt consolidation,1,495.11,Owner,6,0,1,96,3,60000,074xx,NJ,34.2,134,300,2,0,93,130,Oct-2006,Feb-2018
Paid,2497.66,18.06%,10+ years,Debt consolidation,1,1007.25,Pressman,NA,0,0,79,9,50000,337xx,FL,22.44,87,309,1,1,99.6,209,Jul-2000,Dec-2017
Paid,533.35,16.02%,1 year,Debt consolidation,0,118.56,Sales specialist,7,0,4,NA,2,25000,290xx,SC,6.39,NA,0,0,0,88.4,231,Sep-1998,Feb-2018
Paid,2301.02,9.93%,10+ years,Debt consolidation,0,568.8,Independent Contractor,5,0,2,NA,8,150000,840xx,UT,14.64,152,0,1,4,47.8,405,Mar-1984,Feb-2018
Paid,453.59,13.59%,4 years,Credit card refinancing,0,217.62,Technical Specialist,0,0,1,44,4,70000,245xx,VA,18.24,33,0,2,0,42.7,64,Aug-2012,Feb-2018
Paid,696.5,16.02%,3 years,Debt consolidation,0,364.92,Teacher,0,0,5,116,6,30000,365xx,AL,12.76,112,0,1,0,9.8,224,Apr-1999,Feb-2018
Paid,1131.68,26.30%,1 year,Major purchase,1,800.01,Teacher,6,0,2,55,3,50000,070xx,NJ,7.18,35,0,0,0,5.8,204,Dec-2000,Dec-2017
Paid,1654.8,17.09%,10+ years,Credit card refinancing,0,619.3,Vice President,15,0,2,70,12,180000,774xx,TX,27.58,210,0,1,1,94.2,147,Jun-2000,Feb-2018
Paid,604.16,6.72%,1 year,Major purchase,0,101.26,electrician,1,0,1,41,5,80000,852xx,AZ,2.81,114,0,1,0,0,49,May-2008,Feb-2018
Paid,2238.65,21.45%,10+ years,Debt consolidation,0,1026.01,Safety Investigator,NA,1,3,65,8,110000,300xx,GA,17.47,52,0,2,2,64.9,151,May-2005,Feb-2018
Paid,2153.84,7.97%,< 1 year,Debt consolidation,14,420.44,Physician,2,0,1,89,6,205000,532xx,WI,8.29,267,0,1,6,30.4,216,Sep-1995,Feb-2018
Paid,2724.36,16.02%,2 years,Debt consolidation,0,967.35,Nurse Practioner,1,0,1,52,12,95000,261xx,WV,32.76,123,0,3,5,81.9,409,Nov-1983,Feb-2018
Paid,995.09,10.42%,10+ years,Major purchase,0,379.41,superintendant,1,1,3,NA,6,78000,349xx,FL,8.67,150,0,0,0,43.2,136,Jun-2005,Feb-2018
Paid,568.88,9.44%,10+ years,Credit card refinancing,0,200.46,Sales Rep,4,0,3,NA,9,80000,665xx,KS,4.71,300,0,0,0,51.1,288,Dec-1992,Feb-2018
Paid,634.83,10.42%,NA,Credit card refinancing,0,157.13,NA,3,0,1,55,11,35000,662xx,KS,33.16,156,0,1,0,32.2,337,Nov-1989,Feb-2018
Paid,248.5,17.09%,2 years,Business,0,92.9,Accountant 1,2,0,0,100,2,20000,323xx,FL,6.12,56,0,5,0,65.7,52,Apr-2013,Feb-2018
Paid,2326.72,14.08%,5 years,Debt consolidation,0,743.66,construction manager,11,0,2,84,9,112000,920xx,CA,13.95,35,0,3,4,52,76,Aug-2011,Feb-2018
Paid,739.07,19.03%,2 years,Car financing,0,433.7,Head Grower/ Manager,2,0,3,79,5,45000,305xx,GA,33.09,137,0,6,0,28.4,87,Jul-2006,Dec-2017
Paid,319.4,10.91%,1 year,Debt consolidation,0,82.26,Maintenance Engineer,1,0,3,22,6,81000,112xx,NY,7.34,28,5061,1,0,20.5,123,Aug-2007,Feb-2018
Paid,218.51,21.45%,7 years,Medical expenses,0,98.05,Merchindiser rep,NA,0,0,80,2,18000,310xx,GA,29,27,0,1,0,90.5,68,Apr-2012,Feb-2018
Paid,2266.4,11.99%,2 years,Business,1,633.02,Sr. Business Analyst,11,0,1,42,5,98000,775xx,TX,6.16,171,0,1,0,39.2,216,Dec-1999,Feb-2018
Paid,1682.02,6.08%,3 years,Home buying,1,256.49,First VP/FA,5,0,3,89,3,550000,194xx,PA,1.49,147,0,1,0,4.6,30,Sep-2005,Feb-2018
Paid,500.74,21.45%,3 years,Credit card refinancing,0,223.64,Senior Counsel,9,0,3,50,11,220000,112xx,NY,30.32,207,0,2,0,78.6,208,Aug-2000,Feb-2018
Paid,637.19,10.91%,10+ years,Debt consolidation,0,164.54,IT Systems Director,14,0,2,73,3,147000,331xx,FL,18.39,266,0,4,1,96.5,214,Oct-1995,Feb-2018
Paid,202.83,10.91%,2 years,Medical expenses,0,52.24,Office manager,NA,0,0,NA,4,30000,958xx,CA,3.28,137,0,0,3,61.4,150,Jun-2005,Dec-2017
Paid,787.07,9.93%,10+ years,Debt consolidation,0,288.84,Floor Supervisor,2,0,7,66,13,62000,891xx,NV,23.27,113,0,1,0,6.9,207,Sep-2000,Feb-2018
Unpaid,284.91,19.03%,7 years,Debt consolidation,1,118.41,Management,5,0,1,60,3,155000,452xx,OH,6.29,110,498,3,0,18.6,133,Nov-2006,Feb-2018
Paid,1692.05,18.06%,4 years,Debt consolidation,0,960.24,Account Manager,0,0,3,93,3,50000,333xx,FL,28.54,95,0,5,1,16.3,43,Jan-2010,Feb-2018
Unpaid,278.56,21.45%,1 year,Business,0,119.17,Caregiver,5,0,4,NA,6,30000,462xx,IN,11.12,NA,0,0,2,63.7,45,Mar-2014,Feb-2018
Paid,392.37,10.91%,10+ years,Debt consolidation,0,109.1,Owner/Installer,2,0,6,55,7,20000,328xx,FL,51.57,134,963,2,4,20.7,119,Oct-2006,Dec-2017
Paid,500.02,9.44%,1 year,Debt consolidation,0,113.86,Cook,2,0,3,88,2,20000,158xx,PA,37.09,124,0,0,0,4.9,85,Aug-2007,Feb-2018
Paid,914.21,9.44%,10+ years,Debt consolidation,2,216.28,Chief Juvenile Probation Officer,6,0,3,68,7,85000,780xx,TX,15.76,131,0,1,0,16.6,316,Aug-1991,Feb-2018
Paid,397.33,6.72%,3 years,Credit card refinancing,0,69.45,Senior Accountant,11,0,3,37,8,75000,341xx,FL,11.05,136,0,1,0,19.9,194,Oct-2001,Feb-2018
Paid,2402.88,6.08%,7 years,Credit card refinancing,0,366.41,Corporate Controller,0,0,3,75,14,150000,217xx,MD,16.04,117,0,1,0,48.1,167,Jan-2004,Dec-2017
Paid,467.98,15.05%,8 years,Debt consolidation,0,241.06,Unit Supervisior,3,0,4,51,6,60000,751xx,TX,18.4,100,0,5,12,55.6,114,Jun-2008,Feb-2018
Paid,566.94,13.59%,< 1 year,Debt consolidation,0,205.36,Consultant,2,0,6,115,9,75000,254xx,WV,24.83,118,0,1,4,62.8,138,Jun-2006,Feb-2018
Paid,1671.87,16.02%,10+ years,Debt consolidation,0,898.22,order management specialist,10,0,1,NA,2,64000,233xx,VA,28.69,120,0,1,2,NA,239,Jan-1998,Dec-2017
Paid,2326.72,14.08%,10+ years,Credit card refinancing,0,743.66,owner,4,0,5,85,4,125000,880xx,NM,6.2,97,0,1,1,59.9,288,Dec-1993,Feb-2018
Paid,477.53,12.62%,2 years,Medical expenses,0,144.65,Systems Project Administrator,6,0,2,62,2,64000,323xx,FL,31.96,94,55,3,1,21.7,138,Jun-2006,Feb-2018
Paid,349.18,9.44%,10+ years,Debt consolidation,0,82.61,Admin Assistant,NA,0,0,NA,8,49600,080xx,NJ,35.88,136,0,0,0,92.2,483,Sep-1977,Dec-2017
Paid,528.13,11.99%,5 years,Debt consolidation,0,179.85,Wine associate,1,0,2,NA,7,66000,945xx,CA,22.45,12,0,2,0,32.2,137,Jul-2006,Feb-2018
Paid,540.81,23.88%,10+ years,Other,0,363.08,day care Provider,2,1,0,15,5,42000,029xx,RI,17.4,116,0,1,1,91.7,87,Apr-2008,Feb-2018
Paid,1001.61,9.44%,7 years,Debt consolidation,0,227.72,Maintenance,10,0,3,NA,1,72000,467xx,IN,6.07,198,0,0,1,87.5,43,Apr-2001,Feb-2018
Paid,488.43,7.35%,10+ years,Major purchase,1,88.61,Driver,2,0,6,69,14,100000,945xx,CA,26.89,109,0,3,4,1.5,267,Sep-1995,Feb-2018
Paid,198.97,9.44%,10+ years,Credit card refinancing,0,43.86,sales,4,0,3,87,8,38000,280xx,NC,29.6,122,0,5,0,30.1,234,Jun-1998,Feb-2018
Paid,1270.02,13.59%,3 years,Debt consolidation,0,609.71,Senior Director of Operations & IT,11,0,0,70,8,200000,917xx,CA,11.62,36,0,0,0,38.2,207,Sep-2000,Feb-2018
Paid,195.61,6.72%,10+ years,Debt consolidation,0,34.2,Warehouseman,5,0,2,49,5,60000,923xx,CA,30.34,130,0,2,5,0,124,Feb-2007,Feb-2018
Paid,117.16,20.00%,10+ years,Medical expenses,0,51.01,Supervisor,1,0,2,100,7,115000,280xx,NC,13.54,83,0,2,1,98.6,209,Jul-2000,Feb-2018
Paid,259.16,10.91%,1 year,Credit card refinancing,0,69.45,Grant Accountant 1,19,0,2,80,2,51125,410xx,KY,19.2,75,0,0,0,68.5,23,Sep-2011,Feb-2018
Paid,321.77,10.42%,5 years,Debt consolidation,0,83.32,Supervisor,0,0,8,135,7,57000,535xx,WI,16.59,137,0,2,2,3.6,269,Jun-1995,Feb-2018
Paid,518.04,11.99%,10+ years,Credit card refinancing,0,144.69,Administration,1,0,4,26,18,52000,070xx,NJ,35.47,65,0,0,0,73.9,239,Jan-1998,Feb-2018
Paid,2119.79,6.72%,4 years,Debt consolidation,2,354.4,Stylist,4,0,1,43,6,100000,900xx,CA,12.56,170,0,1,0,32.8,171,Sep-2003,Feb-2018
Paid,806.29,17.09%,7 years,Debt consolidation,0,441.29,Mechanic,0,0,1,93,5,86000,028xx,RI,18.79,33,0,2,2,90.9,109,Nov-2008,Feb-2018
Paid,1004.2,20.00%,< 1 year,Debt consolidation,1,607.83,Coffee Specialist,4,0,10,NA,10,63491,104xx,NY,3.44,NA,0,0,1,19.2,48,Dec-2013,Feb-2018
Paid,328.71,13.59%,NA,Car financing,0,102.53,NA,7,0,3,NA,3,8820,302xx,GA,14.42,NA,0,0,0,29.8,42,Jun-2014,Feb-2018
Paid,259.16,10.91%,10+ years,Credit card refinancing,0,69.45,Insurance Agent,7,0,0,89,2,45000,056xx,VT,13.09,138,0,2,0,92.2,155,May-1997,Feb-2018
Paid,1587.52,13.59%,7 years,Debt consolidation,0,761.68,Director,0,1,4,44,4,110000,030xx,NH,21.31,139,0,3,4,70.6,223,Apr-1999,Feb-2018
